ANO,UF,Codmun7,Município,THEIL
2010,43,4310850,JABOTICABA,0.6
2010,43,4310876,JACUIZINHO,1.09
2010,43,4310900,JACUTINGA,0.28
2010,43,4311007,JAGUARÃO,0.44
2010,43,4311106,JAGUARI,0.47
2010,43,4311122,JAQUIRANA,0.34
2010,43,4311130,JARI,0.54
2010,43,4311155,JÓIA,0.51
2010,43,4311205,JÚLIO DE CASTILHOS,0.65
2010,43,4311239,LAGOA BONITA DO SUL,0.35
2010,43,4311254,LAGOÃO,0.34
2010,43,4311270,LAGOA DOS TRÊS CANTOS,0.33
2010,43,4311304,LAGOA VERMELHA,0.45
2010,43,4311403,LAJEADO,0.37
2010,43,4311429,LAJEADO DO BUGRE,0.49
2010,43,4311502,LAVRAS DO SUL,0.45
2010,43,4311601,LIBERATO SALZANO,0.35
2010,43,4311627,LINDOLFO COLLOR,0.26
2010,43,4311643,LINHA NOVA,0.22
2010,43,4311700,MACHADINHO,0.48
2010,43,4311718,MAÇAMBARÁ,0.44
2010,43,4311734,MAMPITUBA,0.38
2010,43,4311759,MANOEL VIANA,0.48
2010,43,4311775,MAQUINÉ,0.32
2010,43,4311791,MARATÁ,0.21
2010,43,4311809,MARAU,0.33
2010,43,4311908,MARCELINO RAMOS,0.41
2010,43,4311981,MARIANA PIMENTEL,0.38
2010,43,4312005,MARIANO MORO,0.4
2010,43,4312054,MARQUES DE SOUZA,0.31
2010,43,4312104,MATA,0.4
2010,43,4312138,MATO CASTELHANO,0.59
2010,43,4312153,MATO LEITÃO,0.26
2010,43,4312179,MATO QUEIMADO,0.35
2010,43,4312203,MAXIMILIANO DE ALMEIDA,0.36
2010,43,4312252,MINAS DO LEÃO,0.72
2010,43,4312302,MIRAGUAÍ,0.87
2010,43,4312351,MONTAURI,0.22
2010,43,4312377,MONTE ALEGRE DOS CAMPOS,0.54
2010,43,4312385,MONTE BELO DO SUL,0.19
2010,43,4312401,MONTENEGRO,0.45
2010,43,4312427,MORMAÇO,0.6
2010,43,4312443,MORRINHOS DO SUL,0.4
2010,43,4312450,MORRO REDONDO,0.48
2010,43,4312476,MORRO REUTER,0.18
2010,43,4312500,MOSTARDAS,0.56
2010,43,4312609,MUÇUM,0.27
2010,43,4312617,MUITOS CAPÕES,0.44
2010,43,4312625,MULITERNO,0.54
2010,43,4312658,NÃO-ME-TOQUE,0.45
2010,43,4312674,NICOLAU VERGUEIRO,0.51
2010,43,4312708,NONOAI,0.46
2010,43,4312757,NOVA ALVORADA,0.41
2010,43,4312807,NOVA ARAÇÁ,0.35
2010,43,4312906,NOVA BASSANO,0.24
2010,43,4312955,NOVA BOA VISTA,0.27
2010,43,4313003,NOVA BRÉSCIA,0.6
2010,43,4313011,NOVA CANDELÁRIA,0.29
2010,43,4313037,NOVA ESPERANÇA DO SUL,0.37
2010,43,4313060,NOVA HARTZ,0.2
2010,43,4313086,NOVA PÁDUA,0.17
2010,43,4313102,NOVA PALMA,0.52
2010,43,4313201,NOVA PETRÓPOLIS,0.33
2010,43,4313300,NOVA PRATA,0.33
2010,43,4313334,NOVA RAMADA,0.44
2010,43,4313359,NOVA ROMA DO SUL,0.32
2010,43,4313375,NOVA SANTA RITA,0.34
2010,43,4313391,NOVO CABRAIS,0.33
2010,43,4313409,NOVO HAMBURGO,0.5
2010,43,4313425,NOVO MACHADO,0.33
2010,43,4313441,NOVO TIRADENTES,0.34
2010,43,4313466,NOVO XINGU,0.3
2010,43,4313490,NOVO BARREIRO,0.72
2010,43,4313508,OSÓRIO,0.5
2010,43,4313607,PAIM FILHO,0.39
2010,43,4313656,PALMARES DO SUL,0.5
2010,43,4313706,PALMEIRA DAS MISSÕES,0.51
2010,43,4313805,PALMITINHO,0.36
2010,43,4313904,PANAMBI,0.34
2010,43,4313953,PANTANO GRANDE,0.39
2010,43,4314001,PARAÍ,0.4
2010,43,4314027,PARAÍSO DO SUL,0.27
2010,43,4314035,PARECI NOVO,0.28
2010,43,4314050,PAROBÉ,0.25
2010,43,4314068,PASSA SETE,0.39
2010,43,4314076,PASSO DO SOBRADO,0.4
2010,43,4314100,PASSO FUNDO,0.48
2010,43,4314134,PAULO BENTO,0.28
2010,43,4314159,PAVERAMA,0.21
2010,43,4314175,PEDRAS ALTAS,0.49
2010,43,4314209,PEDRO OSÓRIO,0.45
2010,43,4314308,PEJUÇARA,0.33
2010,43,4314407,PELOTAS,0.54
2010,43,4314423,PICADA CAFÉ,0.18
2010,43,4314456,PINHAL,0.39
2010,43,4314464,PINHAL DA SERRA,0.57
2010,43,4314472,PINHAL GRANDE,0.51
2010,43,4314498,PINHEIRINHO DO VALE,0.63
2010,43,4314506,PINHEIRO MACHADO,0.41
2010,43,4314555,PIRAPÓ,0.4
2010,43,4314605,PIRATINI,0.5
2010,43,4314704,PLANALTO,0.39
2010,43,4314753,POÇO DAS ANTAS,0.27
2010,43,4314779,PONTÃO,0.51
2010,43,4314787,PONTE PRETA,0.27
2010,43,4314803,PORTÃO,0.31
2010,43,4314902,PORTO ALEGRE,0.69
2010,43,4315008,PORTO LUCENA,0.36
2010,43,4315057,PORTO MAUÁ,0.35
2010,43,4315073,PORTO VERA CRUZ,0.32
2010,43,4315107,PORTO XAVIER,0.42
2010,43,4315131,POUSO NOVO,0.54
2010,43,4315149,PRESIDENTE LUCENA,0.18
2010,43,4315156,PROGRESSO,0.29
2010,43,4315172,PROTÁSIO ALVES,0.53
2010,43,4315206,PUTINGA,0.32
2010,43,4315305,QUARAÍ,0.45
2010,43,4315313,QUATRO IRMÃOS,0.41
2010,43,4315321,QUEVEDOS,0.58
2010,43,4315354,QUINZE DE NOVEMBRO,0.39
2010,43,4315404,REDENTORA,0.77
2010,43,4315453,RELVADO,0.35
2010,43,4315503,RESTINGA SECA,0.5
2010,43,4315552,RIO DOS ÍNDIOS,0.46
2010,43,4315602,RIO GRANDE,0.48
2010,43,4315701,RIO PARDO,0.44
2010,43,4315750,RIOZINHO,0.26
2010,43,4315800,ROCA SALES,0.33
2010,43,4315909,RODEIO BONITO,0.39
2010,43,4315958,ROLADOR,0.4
2010,43,4316006,ROLANTE,0.21
2010,43,4316105,RONDA ALTA,0.57
2010,43,4316204,RONDINHA,0.39
2010,43,4316303,ROQUE GONZALES,0.48
2010,43,4316402,ROSÁRIO DO SUL,0.48
2010,43,4316428,SAGRADA FAMÍLIA,0.55
2010,43,4316436,SALDANHA MARINHO,0.32
2010,43,4316451,SALTO DO JACUÍ,0.43
2010,43,4316477,SALVADOR DAS MISSÕES,0.22
2010,43,4316501,SALVADOR DO SUL,0.24
2010,43,4316600,SANANDUVA,0.35
2010,43,4316709,SANTA BÁRBARA DO SUL,0.42
2010,43,4316733,SANTA CECÍLIA DO SUL,0.42
2010,43,4316758,SANTA CLARA DO SUL,0.23
2010,43,4316808,SANTA CRUZ DO SUL,0.42
2010,43,4316907,SANTA MARIA,0.55
2010,43,4316956,SANTA MARIA DO HERVAL,0.16
2010,43,4316972,SANTA MARGARIDA DO SUL,0.53
2010,43,4317004,SANTANA DA BOA VISTA,0.52
2010,43,4317103,SANT'ANA DO LIVRAMENTO,0.54
2010,43,4317202,SANTA ROSA,0.38
2010,43,4317251,SANTA TEREZA,0.25
2010,43,4317301,SANTA VITÓRIA DO PALMAR,0.51
2010,43,4317400,SANTIAGO,0.46
2010,43,4317509,SANTO ÂNGELO,0.53
2010,43,4317558,SANTO ANTÔNIO DO PALMA,0.44
2010,43,4317608,SANTO ANTÔNIO DA PATRULHA,0.35
2010,43,4317707,SANTO ANTÔNIO DAS MISSÕES,0.36
2010,43,4317756,SANTO ANTÔNIO DO PLANALTO,0.35
2010,43,4317806,SANTO AUGUSTO,0.6
2010,43,4317905,SANTO CRISTO,0.34
2010,43,4317954,SANTO EXPEDITO DO SUL,0.39
2010,43,4318002,SÃO BORJA,0.54
2010,43,4318051,SÃO DOMINGOS DO SUL,0.33
2010,43,4318101,SÃO FRANCISCO DE ASSIS,0.54
2010,43,4318200,SÃO FRANCISCO DE PAULA,0.38
2010,43,4318309,SÃO GABRIEL,0.54
2010,43,4318408,SÃO JERÔNIMO,0.53
2010,43,4318424,SÃO JOÃO DA URTIGA,0.29
2010,43,4318432,SÃO JOÃO DO POLÊSINE,0.51
2010,43,4318440,SÃO JORGE,0.26
2010,43,4318457,SÃO JOSÉ DAS MISSÕES,0.35
2010,43,4318465,SÃO JOSÉ DO HERVAL,0.69
2010,43,4318481,SÃO JOSÉ DO HORTÊNCIO,0.14
2010,43,4318499,SÃO JOSÉ DO INHACORÁ,0.22
2010,43,4318507,SÃO JOSÉ DO NORTE,0.33
2010,43,4318606,SÃO JOSÉ DO OURO,0.57
2010,43,4318614,SÃO JOSÉ DO SUL,0.26
2010,43,4318622,SÃO JOSÉ DOS AUSENTES,0.4
2010,43,4318705,SÃO LEOPOLDO,0.5
2010,43,4318804,SÃO LOURENÇO DO SUL,0.39
2010,43,4318903,SÃO LUIZ GONZAGA,0.44
2010,43,4319000,SÃO MARCOS,0.3
2010,43,4319109,SÃO MARTINHO,0.41
2010,43,4319125,SÃO MARTINHO DA SERRA,0.46
2010,43,4319158,SÃO MIGUEL DAS MISSÕES,0.55
2010,43,4319208,SÃO NICOLAU,0.46
2010,43,4319307,SÃO PAULO DAS MISSÕES,0.32
2010,43,4319356,SÃO PEDRO DA SERRA,0.31
2010,43,4319364,SÃO PEDRO DAS MISSÕES,0.46
2010,43,4319372,SÃO PEDRO DO BUTIÁ,0.38
2010,43,4319406,SÃO PEDRO DO SUL,0.43
2010,43,4319505,SÃO SEBASTIÃO DO CAÍ,0.34
2010,43,4319604,SÃO SEPÉ,0.47
2010,43,4319703,SÃO VALENTIM,0.52
2010,43,4319711,SÃO VALENTIM DO SUL,0.36
2010,43,4319737,SÃO VALÉRIO DO SUL,0.61
2010,43,4319752,SÃO VENDELINO,0.14
2010,43,4319802,SÃO VICENTE DO SUL,0.49
2010,43,4319901,SAPIRANGA,0.3
2010,43,4320008,SAPUCAIA DO SUL,0.34
2010,43,4320107,SARANDI,0.48
2010,43,4320206,SEBERI,0.55
2010,43,4320230,SEDE NOVA,0.61
2010,43,4320263,SEGREDO,0.45
2010,43,4320305,SELBACH,0.38
2010,43,4320321,SENADOR SALGADO FILHO,0.32
2010,43,4320354,SENTINELA DO SUL,0.39
2010,43,4320404,SERAFINA CORRÊA,0.23
2010,43,4320453,SÉRIO,0.25
2010,43,4320503,SERTÃO,0.38
2010,43,4320552,SERTÃO SANTANA,0.75
2010,43,4320578,SETE DE SETEMBRO,0.46
2010,43,4320602,SEVERIANO DE ALMEIDA,0.33
2010,43,4320651,SILVEIRA MARTINS,0.46
2010,43,4320677,SINIMBU,0.43
2010,43,4320701,SOBRADINHO,0.46
2010,43,4320800,SOLEDADE,0.5
2010,43,4320859,TABAÍ,0.32
2010,43,4320909,TAPEJARA,0.33
2010,43,4321006,TAPERA,0.36
2010,43,4321105,TAPES,0.46
2010,43,4321204,TAQUARA,0.44
2010,43,4321303,TAQUARI,0.43
2010,43,4321329,TAQUARUÇU DO SUL,0.52
2010,43,4321352,TAVARES,0.32
2010,43,4321402,TENENTE PORTELA,0.59
2010,43,4321436,TERRA DE AREIA,0.32
2010,43,4321451,TEUTÔNIA,0.21
2010,43,4321469,TIO HUGO,0.26
2010,43,4321477,TIRADENTES DO SUL,0.43
2010,43,4321493,TOROPI,0.36
2010,43,4321501,TORRES,0.39
2010,43,4321600,TRAMANDAÍ,0.46
2010,43,4321626,TRAVESSEIRO,0.22
2010,43,4321634,TRÊS ARROIOS,0.72
2010,43,4321667,TRÊS CACHOEIRAS,0.28
2010,43,4321709,TRÊS COROAS,0.27
2010,43,4321808,TRÊS DE MAIO,0.45
2010,43,4321832,TRÊS FORQUILHAS,0.31
2010,43,4321857,TRÊS PALMEIRAS,0.74
2010,43,4321907,TRÊS PASSOS,0.39
2010,43,4321956,TRINDADE DO SUL,0.5
2010,43,4322004,TRIUNFO,0.34
2010,43,4322103,TUCUNDUVA,0.42
2010,43,4322152,TUNAS,0.42
2010,43,4322186,TUPANCI DO SUL,0.5
2010,43,4322202,TUPANCIRETÃ,0.58
2010,43,4322251,TUPANDI,0.16
2010,43,4322301,TUPARENDI,0.38
2010,43,4322327,TURUÇU,0.39
2010,43,4322343,UBIRETAMA,0.23
2010,43,4322350,UNIÃO DA SERRA,0.24
2010,43,4322376,UNISTALDA,0.41
2010,43,4322400,URUGUAIANA,0.59
2010,43,4322509,VACARIA,0.45
2010,43,4322525,VALE VERDE,0.33
2010,43,4322533,VALE DO SOL,0.39
2010,43,4322541,VALE REAL,0.14
2010,43,4322558,VANINI,0.22
2010,43,4322608,VENÂNCIO AIRES,0.36
2010,43,4322707,VERA CRUZ,0.4
2010,43,4322806,VERANÓPOLIS,0.39
2010,43,4322855,VESPASIANO CORREA,0.21
2010,43,4322905,VIADUTOS,0.34
2010,43,4323002,VIAMÃO,0.4
2010,43,4323101,VICENTE DUTRA,0.46
2010,43,4323200,VICTOR GRAEFF,0.38
2010,43,4323309,VILA FLORES,0.18
2010,43,4323358,VILA LÂNGARO,0.41
2010,43,4323408,VILA MARIA,0.27
2010,43,4323457,VILA NOVA DO SUL,0.35
2010,43,4323507,VISTA ALEGRE,0.64
2010,43,4323606,VISTA ALEGRE DO PRATA,0.34
2010,43,4323705,VISTA GAÚCHA,0.65
2010,43,4323754,VITÓRIA DAS MISSÕES,0.46
2010,43,4323770,WESTFALIA,0.19
2010,43,4323804,XANGRI-LÁ,0.33
2010,50,5000203,ÁGUA CLARA,0.43
2010,50,5000252,ALCINÓPOLIS,0.53
2010,50,5000609,AMAMBAI,0.57
2010,50,5000708,ANASTÁCIO,0.4
2010,50,5000807,ANAURILÂNDIA,0.49
2010,50,5000856,ANGÉLICA,0.31
2010,50,5000906,ANTÔNIO JOÃO,0.54
2010,50,5001003,APARECIDA DO TABOADO,0.39
2010,50,5001102,AQUIDAUANA,0.58
2010,50,5001243,ARAL MOREIRA,0.49
2010,50,5001508,BANDEIRANTES,0.44
2010,50,5001904,BATAGUASSU,0.39
2010,50,5002001,BATAYPORÃ,0.57
2010,50,5002100,BELA VISTA,0.69
2010,50,5002159,BODOQUENA,0.46
2010,50,5002209,BONITO,0.51
2010,50,5002308,BRASILÂNDIA,0.47
2010,50,5002407,CAARAPÓ,0.48
2010,50,5002605,CAMAPUÃ,0.42
2010,50,5002704,CAMPO GRANDE,0.57
2010,50,5002803,CARACOL,0.32
2010,50,5002902,CASSILÂNDIA,0.53
2010,50,5002951,CHAPADÃO DO SUL,0.38
2010,50,5003108,CORGUINHO,0.49
2010,50,5003157,CORONEL SAPUCAIA,0.48
2010,50,5003207,CORUMBÁ,0.56
2010,50,5003256,COSTA RICA,0.38
2010,50,5003306,COXIM,0.46
2010,50,5003454,DEODÁPOLIS,0.36
2010,50,5003488,DOIS IRMÃOS DO BURITI,0.65
2010,50,5003504,DOURADINA,0.75
2010,50,5003702,DOURADOS,0.49
2010,50,5003751,ELDORADO,0.44
2010,50,5003801,FÁTIMA DO SUL,0.47
2010,50,5003900,FIGUEIRÃO,0.32
2010,50,5004007,GLÓRIA DE DOURADOS,0.37
2010,50,5004106,GUIA LOPES DA LAGUNA,0.62
2010,50,5004304,IGUATEMI,0.47
2010,50,5004403,INOCÊNCIA,0.38
2010,50,5004502,ITAPORÃ,0.55
2010,50,5004601,ITAQUIRAÍ,0.42
2010,50,5004700,IVINHEMA,0.4
2010,50,5004809,JAPORÃ,0.81
2010,50,5004908,JARAGUARI,0.4
2010,50,5005004,JARDIM,0.55
2010,50,5005103,JATEÍ,0.66
2010,50,5005152,JUTI,0.42
2010,50,5005202,LADÁRIO,0.51
2010,50,5005251,LAGUNA CARAPÃ,0.52
2010,50,5005400,MARACAJU,0.54
2010,50,5005608,MIRANDA,0.56
2010,50,5005681,MUNDO NOVO,0.46
2010,50,5005707,NAVIRAÍ,0.4
2010,50,5005806,NIOAQUE,0.63
2010,50,5006002,NOVA ALVORADA DO SUL,0.63
2010,50,5006200,NOVA ANDRADINA,0.41
2010,50,5006259,NOVO HORIZONTE DO SUL,0.29
2010,50,5006309,PARANAÍBA,0.43
2010,50,5006358,PARANHOS,0.85
2010,50,5006408,PEDRO GOMES,0.4
2010,50,5006606,PONTA PORÃ,0.65
2010,50,5006903,PORTO MURTINHO,0.68
2010,50,5007109,RIBAS DO RIO PARDO,0.4
2010,50,5007208,RIO BRILHANTE,0.5
2010,50,5007307,RIO NEGRO,0.52
2010,50,5007406,RIO VERDE DE MATO GROSSO,0.37
2010,50,5007505,ROCHEDO,0.38
2010,50,5007554,SANTA RITA DO PARDO,0.34
2010,50,5007695,SÃO GABRIEL DO OESTE,0.51
2010,50,5007703,SETE QUEDAS,0.52
2010,50,5007802,SELVÍRIA,0.32
2010,50,5007901,SIDROLÂNDIA,0.61
2010,50,5007935,SONORA,0.45
2010,50,5007950,TACURU,0.68
2010,50,5007976,TAQUARUSSU,0.34
2010,50,5008008,TERENOS,0.4
2010,50,5008305,TRÊS LAGOAS,0.46
2010,50,5008404,VICENTINA,0.37
2010,51,5100102,ACORIZAL,0.38
2010,51,5100201,ÁGUA BOA,0.43
2010,51,5100250,ALTA FLORESTA,0.39
2010,51,5100300,ALTO ARAGUAIA,0.41
2010,51,5100359,ALTO BOA VISTA,0.49
2010,51,5100409,ALTO GARÇAS,0.38
2010,51,5100508,ALTO PARAGUAI,0.33
2010,51,5100607,ALTO TAQUARI,0.37
2010,51,5100805,APIACÁS,0.36
2010,51,5101001,ARAGUAIANA,0.33
2010,51,5101209,ARAGUAINHA,0.29
2010,51,5101258,ARAPUTANGA,0.46
2010,51,5101308,ARENÁPOLIS,0.38
2010,51,5101407,ARIPUANÃ,0.49
2010,51,5101605,BARÃO DE MELGAÇO,0.38
2010,51,5101704,BARRA DO BUGRES,0.45
2010,51,5101803,BARRA DO GARÇAS,0.56
2010,51,5101852,BOM JESUS DO ARAGUAIA,0.41
2010,51,5101902,BRASNORTE,0.5
2010,51,5102504,CÁCERES,0.49
2010,51,5102603,CAMPINÁPOLIS,0.9
2010,51,5102637,CAMPO NOVO DO PARECIS,0.35
2010,51,5102678,CAMPO VERDE,0.46
2010,51,5102686,CAMPOS DE JÚLIO,0.68
2010,51,5102694,CANABRAVA DO NORTE,0.5
2010,51,5102702,CANARANA,0.53
2010,51,5102793,CARLINDA,0.5
2010,51,5102850,CASTANHEIRA,0.54
2010,51,5103007,CHAPADA DOS GUIMARÃES,0.52
2010,51,5103056,CLÁUDIA,0.6
2010,51,5103106,COCALINHO,0.41
2010,51,5103205,COLÍDER,0.57
2010,51,5103254,COLNIZA,0.59
2010,51,5103304,COMODORO,0.55
2010,51,5103353,CONFRESA,0.58
2010,51,5103361,CONQUISTA D'OESTE,0.43
2010,51,5103379,COTRIGUAÇU,0.55
2010,51,5103403,CUIABÁ,0.62
2010,51,5103437,CURVELÂNDIA,0.38
2010,51,5103452,DENISE,0.3
2010,51,5103502,DIAMANTINO,0.4
2010,51,5103601,DOM AQUINO,0.48
2010,51,5103700,FELIZ NATAL,0.36
2010,51,5103809,FIGUEIRÓPOLIS D'OESTE,0.32
2010,51,5103858,GAÚCHA DO NORTE,0.51
2010,51,5103908,GENERAL CARNEIRO,0.67
2010,51,5103957,GLÓRIA D'OESTE,0.41
2010,51,5104104,GUARANTÃ DO NORTE,0.41
2010,51,5104203,GUIRATINGA,0.42
2010,51,5104500,INDIAVAÍ,0.38
2010,51,5104526,IPIRANGA DO NORTE,0.4
2010,51,5104542,ITANHANGÁ,0.49
2010,51,5104559,ITAÚBA,0.6
2010,51,5104609,ITIQUIRA,0.39
2010,51,5104807,JACIARA,0.49
2010,51,5104906,JANGADA,0.45
2010,51,5105002,JAURU,0.51
2010,51,5105101,JUARA,0.43
2010,51,5105150,JUÍNA,0.61
2010,51,5105176,JURUENA,0.33
2010,51,5105200,JUSCIMEIRA,0.33
2010,51,5105234,LAMBARI D'OESTE,0.42
2010,51,5105259,LUCAS DO RIO VERDE,0.37
2010,51,5105309,LUCIARA,0.33
2010,51,5105507,VILA BELA DA SANTÍSSIMA TRINDADE,0.62
2010,51,5105580,MARCELÂNDIA,0.53
2010,51,5105606,MATUPÁ,0.56
2010,51,5105622,MIRASSOL D'OESTE,0.55
2010,51,5105903,NOBRES,0.38
2010,51,5106000,NORTELÂNDIA,0.37
2010,51,5106109,NOSSA SENHORA DO LIVRAMENTO,0.41
2010,51,5106158,NOVA BANDEIRANTES,0.62
2010,51,5106174,NOVA NAZARÉ,0.54
2010,51,5106182,NOVA LACERDA,0.38
2010,51,5106190,NOVA SANTA HELENA,0.75
2010,51,5106208,NOVA BRASILÂNDIA,0.73
2010,51,5106216,NOVA CANAÃ DO NORTE,0.55
2010,51,5106224,NOVA MUTUM,0.46
2010,51,5106232,NOVA OLÍMPIA,0.57
2010,51,5106240,NOVA UBIRATÃ,0.43
2010,51,5106257,NOVA XAVANTINA,0.51
2010,51,5106265,NOVO MUNDO,0.5
2010,51,5106273,NOVO HORIZONTE DO NORTE,0.44
2010,51,5106281,NOVO SÃO JOAQUIM,0.4
2010,51,5106299,PARANAÍTA,0.51
2010,51,5106307,PARANATINGA,0.4
2010,51,5106315,NOVO SANTO ANTÔNIO,0.46
2010,51,5106372,PEDRA PRETA,0.32
2010,51,5106422,PEIXOTO DE AZEVEDO,0.81
2010,51,5106455,PLANALTO DA SERRA,0.35
2010,51,5106505,POCONÉ,0.49
2010,51,5106653,PONTAL DO ARAGUAIA,0.38
2010,51,5106703,PONTE BRANCA,0.41
2010,51,5106752,PONTES E LACERDA,0.44
2010,51,5106778,PORTO ALEGRE DO NORTE,0.53
2010,51,5106802,PORTO DOS GAÚCHOS,0.43
2010,51,5106828,PORTO ESPERIDIÃO,0.63
2010,51,5106851,PORTO ESTRELA,0.52
2010,51,5107008,POXORÉO,0.42
2010,51,5107040,PRIMAVERA DO LESTE,0.44
2010,51,5107065,QUERÊNCIA,0.39
2010,51,5107107,SÃO JOSÉ DOS QUATRO MARCOS,0.51
2010,51,5107156,RESERVA DO CABAÇAL,0.3
2010,51,5107180,RIBEIRÃO CASCALHEIRA,0.57
2010,51,5107198,RIBEIRÃOZINHO,0.39
2010,51,5107206,RIO BRANCO,0.46
2010,51,5107248,SANTA CARMEM,0.39
2010,51,5107263,SANTO AFONSO,0.32
2010,51,5107297,SÃO JOSÉ DO POVO,0.3
2010,51,5107305,SÃO JOSÉ DO RIO CLARO,0.41
2010,51,5107354,SÃO JOSÉ DO XINGU,0.72
2010,51,5107404,SÃO PEDRO DA CIPA,0.27
2010,51,5107578,RONDOLÂNDIA,0.49
2010,51,5107602,RONDONÓPOLIS,0.48
2010,51,5107701,ROSÁRIO OESTE,0.44
2010,51,5107743,SANTA CRUZ DO XINGU,0.54
2010,51,5107750,SALTO DO CÉU,0.4
2010,51,5107768,SANTA RITA DO TRIVELATO,0.44
2010,51,5107776,SANTA TEREZINHA,0.58
2010,51,5107792,SANTO ANTÔNIO DO LESTE,0.47
2010,51,5107800,SANTO ANTÔNIO DO LEVERGER,0.4
2010,51,5107859,SÃO FÉLIX DO ARAGUAIA,0.62
2010,51,5107875,SAPEZAL,0.38
2010,51,5107883,SERRA NOVA DOURADA,0.32
2010,51,5107909,SINOP,0.42
2010,51,5107925,SORRISO,0.54
2010,51,5107941,TABAPORÃ,0.36
2010,51,5107958,TANGARÁ DA SERRA,0.55
2010,51,5108006,TAPURAH,0.41
2010,51,5108055,TERRA NOVA DO NORTE,0.5
2010,51,5108105,TESOURO,0.47
2010,51,5108204,TORIXORÉU,0.53
2010,51,5108303,UNIÃO DO SUL,0.33
2010,51,5108352,VALE DE SÃO DOMINGOS,0.33
2010,51,5108402,VÁRZEA GRANDE,0.38
2010,51,5108501,VERA,0.32
2010,51,5108600,VILA RICA,0.55
2010,51,5108808,NOVA GUARITA,0.49
2010,51,5108857,NOVA MARILÂNDIA,0.33
2010,51,5108907,NOVA MARINGÁ,0.43
2010,51,5108956,NOVA MONTE VERDE,0.44
2010,52,5200050,ABADIA DE GOIÁS,0.31
2010,52,5200100,ABADIÂNIA,0.32
2010,52,5200134,ACREÚNA,0.51
2010,52,5200159,ADELÂNDIA,0.31
2010,52,5200175,ÁGUA FRIA DE GOIÁS,0.69
2010,52,5200209,ÁGUA LIMPA,0.38
2010,52,5200258,ÁGUAS LINDAS DE GOIÁS,0.32
2010,52,5200308,ALEXÂNIA,0.38
2010,52,5200506,ALOÂNDIA,0.36
2010,52,5200555,ALTO HORIZONTE,0.42
2010,52,5200605,ALTO PARAÍSO DE GOIÁS,0.79
2010,52,5200803,ALVORADA DO NORTE,0.43
2010,52,5200829,AMARALINA,0.37
2010,52,5200852,AMERICANO DO BRASIL,0.29
2010,52,5200902,AMORINÓPOLIS,0.3
2010,52,5201108,ANÁPOLIS,0.44
2010,52,5201207,ANHANGUERA,0.27
2010,52,5201306,ANICUNS,0.36
2010,52,5201405,APARECIDA DE GOIÂNIA,0.39
2010,52,5201454,APARECIDA DO RIO DOCE,0.48
2010,52,5201504,APORÉ,0.34
2010,52,5201603,ARAÇU,0.49
2010,52,5201702,ARAGARÇAS,0.35
2010,52,5201801,ARAGOIÂNIA,0.36
2010,52,5202155,ARAGUAPAZ,0.5
2010,52,5202353,ARENÓPOLIS,0.43
2010,52,5202502,ARUANÃ,0.46
2010,52,5202601,AURILÂNDIA,0.33
2010,52,5202809,AVELINÓPOLIS,0.56
2010,52,5203104,BALIZA,0.51
2010,52,5203203,BARRO ALTO,0.34
2010,52,5203302,BELA VISTA DE GOIÁS,0.48
2010,52,5203401,BOM JARDIM DE GOIÁS,0.43
2010,52,5203500,BOM JESUS DE GOIÁS,0.39
2010,52,5203559,BONFINÓPOLIS,0.33
2010,52,5203575,BONÓPOLIS,0.3
2010,52,5203609,BRAZABRANTES,0.28
2010,52,5203807,BRITÂNIA,0.55
2010,52,5203906,BURITI ALEGRE,0.31
2010,52,5203939,BURITI DE GOIÁS,0.43
2010,52,5203962,BURITINÓPOLIS,1.25
2010,52,5204003,CABECEIRAS,0.41
2010,52,5204102,CACHOEIRA ALTA,0.44
2010,52,5204201,CACHOEIRA DE GOIÁS,0.39
2010,52,5204250,CACHOEIRA DOURADA,0.41
2010,52,5204300,CAÇU,0.5
2010,52,5204409,CAIAPÔNIA,0.49
2010,52,5204508,CALDAS NOVAS,0.42
2010,52,5204557,CALDAZINHA,0.31
2010,52,5204607,CAMPESTRE DE GOIÁS,0.37
2010,52,5204656,CAMPINAÇU,0.41
2010,52,5204706,CAMPINORTE,0.41
2010,52,5204805,CAMPO ALEGRE DE GOIÁS,0.38
2010,52,5204854,CAMPO LIMPO DE GOIÁS,0.32
2010,52,5204904,CAMPOS BELOS,0.55
2010,52,5204953,CAMPOS VERDES,0.41
2010,52,5205000,CARMO DO RIO VERDE,0.33
2010,52,5205059,CASTELÂNDIA,0.61
2010,52,5205109,CATALÃO,0.45
2010,52,5205208,CATURAÍ,0.33
2010,52,5205307,CAVALCANTE,0.79
2010,52,5205406,CERES,0.49
2010,52,5205455,CEZARINA,0.4
2010,52,5205471,CHAPADÃO DO CÉU,0.29
2010,52,5205497,CIDADE OCIDENTAL,0.45
2010,52,5205513,COCALZINHO DE GOIÁS,0.4
2010,52,5205521,COLINAS DO SUL,0.43
2010,52,5205703,CÓRREGO DO OURO,0.42
2010,52,5205802,CORUMBÁ DE GOIÁS,0.45
2010,52,5205901,CORUMBAÍBA,0.31
2010,52,5206206,CRISTALINA,0.58
2010,52,5206305,CRISTIANÓPOLIS,0.47
2010,52,5206404,CRIXÁS,0.54
2010,52,5206503,CROMÍNIA,0.33
2010,52,5206602,CUMARI,0.62
2010,52,5206701,DAMIANÓPOLIS,0.59
2010,52,5206800,DAMOLÂNDIA,0.39
